True,bla_0,bla_1,bla_2,bla_3,bla_4,bla_5,bla_6,bla_7,bla_8,bla_9,bla_10,bla_11,bla_12,bla_13,bla_14,bla_15,bla_16,bla_17,bla_18,bla_19,bla_20,bla_21,bla_22,bla_23,bla_24,bla_25,bla_26,bla_27,bla_28,bla_29,bla_30,bla_31,bla_32,bla_33,bla_34,bla_35,bla_36,bla_37,bla_38,bla_39,bla_40,bla_41,bla_42,bla_43,bla_44,bla_45,bla_46,bla_47,bla_48,bla_49,bla_50,bla_51,bla_52,bla_53,bla_54,bla_55,bla_56,bla_57,bla_58,bla_59,bla_60,bla_61,bla_62,bla_63,bla_64,bla_65,bla_66,bla_67,bla_68,bla_69,bla_70,bla_71,bla_72,bla_73,bla_74,bla_75,bla_76,bla_77,bla_78,bla_79,bla_80,bla_81,bla_82,bla_83,bla_84,bla_85,bla_86,bla_87,bla_88,bla_89,bla_90,bla_91,bla_92,bla_93,bla_94,bla_95,bla_0.1,bla_1.1,bla_2.1,bla_3.1,bla_4.1,bla_5.1,bla_6.1,bla_7.1,bla_8.1,bla_9.1,bla_10.1,bla_11.1,bla_12.1,bla_13.1,bla_14.1,bla_15.1,bla_16.1,bla_17.1,bla_18.1,bla_19.1,bla_20.1,bla_21.1,bla_22.1,bla_23.1,bla_24.1,bla_25.1,bla_26.1,bla_27.1,bla_28.1,bla_29.1,bla_30.1,bla_31.1,bla_32.1,bla_33.1,bla_34.1,bla_35.1,bla_36.1,bla_37.1,bla_38.1,bla_39.1,bla_40.1,bla_41.1,bla_42.1,bla_43.1,bla_44.1,bla_45.1,bla_46.1,bla_47.1,bla_48.1,bla_49.1,bla_50.1,bla_51.1,bla_52.1,bla_53.1,bla_54.1,bla_55.1,bla_56.1,bla_57.1,bla_58.1,bla_59.1,bla_60.1,bla_61.1,bla_62.1,bla_63.1,bla_64.1,bla_65.1,bla_66.1,bla_67.1,bla_68.1,bla_69.1,bla_70.1,bla_71.1,bla_72.1,bla_73.1,bla_74.1,bla_75.1,bla_76.1,bla_77.1,bla_78.1,bla_79.1,bla_80.1,bla_81.1,bla_82.1,bla_83.1,bla_84.1,bla_85.1,bla_86.1,bla_87.1,bla_88.1,bla_89.1,bla_90.1,bla_91.1,bla_92.1,bla_93.1,bla_94.1,bla_95.1
b1139,0.4257272,-0.049957946,0.43561414,-0.34998447,0.58868235,-0.17665732,-0.30192542,0.3149959,0.3011932,-0.41020027,0.09291606,-0.092491575,0.07410958,0.22894043,-0.3326328,0.20059077,-0.17288539,-0.9070615,-0.15517166,-0.4632514,-0.1871382,0.09466757,-0.22809343,-0.05488109,0.36707562,-0.10602251,-0.38313547,-0.583542,-0.2153838,0.5884361,0.040330272,-0.46519017,-0.15991144,0.27303153,0.36963427,-0.18667114,0.54600644,0.24380367,-0.15494782,-0.3646703,-0.3977735,0.40957627,0.23316835,-0.3318174,0.49557453,0.41972,-0.32567075,-0.15409167,-0.4652287,0.49464798,-0.11722486,0.5024199,-0.29943964,-0.06720308,-0.4122382,-1.1002996,-0.092524864,-0.0051300908,0.04394022,-0.035803314,-0.061575074,-0.21724819,-0.42647073,0.18287955,0.30594677,0.10389213,-0.31001666,-0.24245344,-0.60343826,0.10074404,0.24680327,0.4238054,-0.28476715,-0.21437928,-0.30392528,-0.014893615,-0.13999806,0.08297812,-0.15009381,-0.051634755,0.02870998,0.3525863,-0.019217331,-0.17774464,0.19504596,-0.5659654,0.2738845,-0.08644386,0.3727178,0.30534625,-0.2918934,-0.0133748,-0.27995545,0.28992325,-0.39595747,-0.23271017,-0.07288883,-0.0081087435,-0.14407495,-0.0831044,0.39006492,-0.17897603,0.14924462,-0.65918785,-0.0065274043,0.34597862,0.10486358,-0.39707303,0.43295586,0.39417988,-0.22604103,-0.13763355,0.14224452,0.4517185,0.12811121,-0.24104385,-0.4185437,-0.31709933,-0.45865124,0.17692485,-0.008936083,-0.013730514,0.006797128,0.052979052,-0.2971636,0.22382343,-0.3919578,0.6063718,-0.017356943,0.18831702,-0.12037495,0.023822483,-0.5817029,0.026980028,-0.23799086,-0.029881934,0.41971868,0.7087759,-0.037562087,0.10426193,-0.34736505,0.03540212,-0.7025034,-0.35790786,0.02394142,0.1625538,-0.47388747,-0.17592126,0.03537637,0.12656465,0.10731354,0.22046545,-1.0384082,-0.78701377,-0.35530558,0.18903102,0.0868379,0.41929013,0.19579464,0.6023746,-0.47735703,-0.5443488,-0.16491058,0.26215935,0.49985293,-0.64641607,-0.47705182,-0.019199813,0.32853788,0.34465793,0.41244668,0.41445994,0.268928,-0.073094,0.23283668,-0.47389573,-0.3870367,-0.12908863,0.5868614,-0.05367044,-0.0203761,0.0039352123,-0.0931535,-0.51647455,-0.5001685,-0.35908625,-0.23355944,0.027746256,-0.43748096,0.12488008,0.50340754,-0.1951139
b1407,-0.20276311,-0.09948946,0.15868613,-0.13430026,0.39096653,0.33530185,0.35725108,0.23983233,0.5549288,-0.20081075,0.1487393,0.07794344,0.500696,0.02904222,-0.18947765,-0.048034847,-0.11102891,-0.1285284,0.13012953,0.015386159,0.03745371,0.30660707,-0.084285244,0.43870783,0.021682065,-0.00024970874,-0.12112087,-0.20072116,-0.055761058,-0.4713722,-0.06793677,-0.23843433,-0.35861975,0.22222687,-0.3174598,0.46762797,-0.12912601,0.4896112,-0.5853899,-0.50466055,-0.66389835,-0.29762384,-0.14711434,0.0689736,-0.21837132,0.60096097,-0.20680438,0.08810229,-0.27256265,-0.28461766,0.37353325,0.20766361,-0.2489092,-0.26968908,-0.5670072,-0.29944968,-0.051803794,0.33711085,-0.2892008,0.5316652,0.7028349,0.2746699,-0.113643184,0.59271145,-0.5872436,0.13664432,0.12612413,-0.26581183,-0.26106578,0.38780248,-0.06950901,-5.217681e-05,0.055549048,0.1990603,-0.27162752,0.0047694775,-0.35546207,-0.23918974,-0.55107504,0.119743966,-0.1282997,-0.013364598,0.22059608,-0.4857461,-0.24172676,0.00089483714,-0.64601886,-0.25353453,-0.21090117,0.3278247,-0.31190512,0.3865694,-0.2532349,-0.12450322,0.27622995,0.5177143,-0.1109606,0.06998027,-0.19118296,0.24983053,0.049164657,-0.38744223,-0.13955595,-0.5408739,0.025903901,0.09258532,-0.038332433,-0.14401032,-0.11420062,-0.12887806,-0.06724654,-0.56131643,-0.53588617,0.034607477,-0.28624934,0.49570522,0.083341114,-0.08676783,-0.4357632,-0.054034315,0.3602447,0.61795694,0.053666607,0.8857808,0.41157258,0.1650851,-0.3363609,0.10218217,0.19024087,-0.17591013,-0.3079363,-0.11587636,-0.8798227,-0.23640676,-0.24536526,-0.75431824,-0.1941961,0.1578566,0.40497163,0.11304726,-0.22143598,0.1472765,-0.06637044,0.026374782,-0.1805332,-0.22341004,-0.19999354,0.11615388,-0.32985714,0.06433379,-0.2366418,0.3837402,0.26708007,-0.588098,-0.31636313,-0.034163363,-0.2659391,-0.5706326,0.3342702,-0.4309358,-0.51481307,-0.30798164,0.30066058,0.28440803,0.23792635,0.20013632,0.09600454,0.25194627,0.35970548,0.20167539,0.20048068,0.25044006,0.6914241,-0.21663542,0.048821826,0.23974693,0.4435717,-0.14374986,-0.101927884,-0.36867967,0.0067081447,-0.20218503,0.12011009,-0.31256956,-0.03528918,-0.38294333,-0.08010541,-0.7950023,-0.016443048,-0.6348046,0.5483212,0.4899827
b1538,-0.21276039,-0.5564494,0.37362376,-0.34698614,0.16957195,0.51586014,-0.3232966,0.3231689,0.07007596,0.29098108,0.2941742,0.69106454,-0.06141444,0.47417507,-0.5049539,0.58595455,-0.111026414,0.01561547,0.12683435,-0.31388807,0.12174488,-0.1946481,-0.15380919,0.19376661,0.11077381,-0.5587649,0.46358234,0.059915703,-0.449591,-0.36374086,0.45059147,0.30144078,-0.040345456,-0.061200846,-0.15367016,0.5283319,0.1620011,0.5000142,-0.026456691,-0.1831234,0.5372437,0.14190239,-0.63386464,0.36294255,-0.10850321,0.16960366,-0.27516943,0.4836564,0.30995408,0.26961157,-0.29055667,0.3605308,0.1762842,0.01963046,-0.05057833,-0.33851168,0.014887872,-0.28708488,-0.47913554,-0.42765042,0.48398265,-0.25680378,-0.005794907,0.2000028,-0.82794225,0.3557018,0.5433459,0.45073187,-0.07914859,-0.059947096,0.15979192,0.397227,0.09115759,-0.16569866,-0.31737214,0.05318794,0.17765325,0.051744983,-0.050113846,-0.15379426,-0.43684486,0.023762196,-0.19136384,0.14544933,0.057022277,-0.2859984,0.15994678,-0.22136053,0.11896665,0.025390366,-0.11651673,-0.22458239,-0.33426872,-0.20288469,0.39512175,-0.6253007,0.39270872,-0.022938037,0.6272078,0.060855914,0.07573988,-0.314421,0.016105529,0.37482464,0.029255461,0.22483537,-0.12519969,-0.3630339,0.0706863,0.10511123,0.21026433,-0.22206254,-0.84989023,-0.3613464,0.18780087,0.7164666,-0.19324434,-0.31878045,-0.06441483,0.079094715,-1.1194954,0.17498104,-0.43429437,0.0531696,-0.3758409,0.04076442,-0.112357795,-0.36775798,0.86933637,-0.026560063,-0.034507025,-0.14679387,-0.06737475,0.15785533,-0.54450864,0.2343444,0.5420652,0.45776767,0.42276067,0.19246861,0.66052747,-0.12608276,-0.72909003,-0.43015534,-0.33889732,0.3793074,0.10252182,-0.28825265,-0.062897705,0.15948838,-0.07891062,0.077314414,0.12953724,-0.054935675,-0.48386627,-0.16444549,-0.044319652,0.15228656,0.071526684,-0.16562109,-0.11483082,-0.15811902,0.20286387,-0.2193718,0.401513,-0.3662066,0.6582902,0.19075811,-0.20331667,0.44462377,0.20084597,0.7363301,-0.109585516,0.42014864,-0.30230874,-0.30937025,-0.15693247,0.18176563,0.038730565,-0.28675932,-0.12407179,0.14024213,-0.35012364,0.38351262,-0.23688282,0.033387586,0.02747295,0.7034458,0.008527981,0.1702763,0.024334535,0.34194273
b1691,-0.012061525,0.041207705,0.25762588,-0.5030308,-0.26141846,-0.09831603,0.67286134,0.031693146,0.32647932,0.25147077,-0.4806771,-0.028309159,-0.39199668,0.40478107,-0.105240874,0.4799002,-0.18676454,-0.0496328,0.07607362,-0.23893346,0.03593617,0.095447704,-0.055356424,0.26836485,0.056562565,-0.53841054,0.25879595,-0.3474539,-0.35797462,0.05298786,0.108806126,0.37852266,-0.64344585,0.18079261,-0.25012076,-0.0963617,-0.320402,0.3996658,-0.09711378,-0.8429536,-0.0038762381,-0.11922331,-0.02876623,-0.20889829,-0.26135516,-0.15151733,0.10773099,0.15482502,0.42733234,-0.058967162,0.40356687,-0.50373095,-0.2645962,0.10264793,0.081264675,-0.6174066,-0.31139338,-0.04619527,0.49315587,0.12933528,0.3291139,-0.5204447,-0.041115507,-0.27265215,0.5451401,0.054501068,-0.069151595,0.03664448,-0.3584298,0.6056139,-0.4118818,0.2546624,-0.10479644,0.0058985827,-0.36368254,-0.35336927,0.33501935,-0.08322404,-0.3950181,-0.19533587,0.28183123,-0.3523344,-0.05596007,-0.09776466,0.2788651,0.20577054,0.051540107,0.048225455,0.20541331,-0.11178879,-0.11886305,0.093911245,-0.19474053,-0.04366262,-0.09384284,-0.28834286,0.70733356,0.5734851,0.07921812,0.4081961,0.1627251,0.02694254,0.1649732,-0.25755203,0.2763666,0.71817124,-0.13289215,-0.38065827,0.116968356,0.57691365,0.44742784,-0.08233772,0.12710047,-0.23548931,-0.08108471,-0.22293128,-0.16143313,0.012272057,-0.104032755,-0.35066208,0.062017366,-0.2031245,0.079380915,0.2466461,0.006733242,-0.019865718,-0.3016741,-0.16143401,-0.4588943,-0.26709047,0.13162643,-0.08006317,-0.14744963,-0.14822797,-0.4875401,-0.02229926,0.20877558,0.36529064,-0.01866584,0.62972116,0.16422701,0.20930934,-0.10563772,0.07979402,-0.09155927,0.12273515,-0.112298064,0.3847448,-0.10916769,0.01032188,-0.04315086,0.043063298,-0.8849514,0.4768202,0.2324807,0.11114721,-0.41080406,-0.26003918,0.20048788,0.16247313,-0.04163381,0.08963351,0.28835547,0.095447965,0.14823751,0.17927746,-0.15626982,0.12227525,0.6744073,0.09876398,-0.23028032,0.4334291,0.2876006,0.7429386,0.09190161,0.08308454,0.057472255,0.030314222,-0.0980587,-0.22123969,0.054955732,-0.23996338,0.22545756,0.19292851,0.08486439,-0.19532543,0.3915698,-0.2621939,0.044110045,0.16329454,0.20797032,0.4244582
b1694,-0.06797495,-0.04498794,0.40354896,-0.032656044,0.1732638,0.104040615,-0.12238714,0.30611044,0.41882434,-0.44078442,0.4702933,-0.032148376,0.3058452,0.16194229,0.2865964,0.6002103,0.5211863,0.042168655,-0.07201127,0.34570593,-0.19805837,-0.16185533,-0.47180432,0.13129243,-0.43094847,-0.20268384,-0.30006728,0.024969244,-0.2934448,-0.37110585,-0.4050781,-0.5087976,0.08957377,0.120052725,-0.06476922,-0.34073353,-0.050553024,0.33767948,0.6335488,-0.20390604,0.31374872,-0.14358711,0.056014154,0.9460334,0.24075231,0.19573338,0.42970926,0.3800122,0.42317778,-0.12959854,-0.26749152,-0.37379023,0.23231535,-0.08371991,-0.5131221,-0.15375443,-0.22582743,-0.14260456,0.79660666,0.2325277,0.056818012,0.19727634,-0.073041044,0.23202193,0.42459258,0.19829862,-0.099935316,-0.19776802,-0.14638337,0.10407556,0.879152,-0.43402562,-0.23048717,-0.09357157,-0.35740423,-0.080882736,-0.019032566,-0.39065024,0.13745329,-0.07874294,-0.43229055,0.23771004,0.008398391,-0.23909977,-0.21288492,-0.53288674,0.07819529,-0.46261072,0.4062844,0.16198114,0.11421539,-0.22577913,-0.13869065,0.13177761,-0.14587827,-0.43197703,-0.21310578,0.37165856,-0.5024652,0.5389661,-0.18878545,-0.14413811,0.18663408,0.20713447,-0.29297757,0.099753894,-0.21754122,-0.04430169,0.3606533,0.45997518,-0.06562904,-0.5078603,0.1469489,-0.42517614,0.5143336,0.18929574,-0.03298046,-0.07391295,0.42310816,0.15293206,-0.25545847,-0.0039478643,0.14648917,-0.4501551,-0.115598135,0.83748114,0.13527535,0.2886212,-0.38667572,-0.5499087,0.06324504,-0.19888392,-0.13354395,-0.16497785,-0.47430027,0.17799063,0.16426474,-0.6650515,0.17181191,0.21637787,-0.4417071,-0.114203505,-0.16188182,0.13263275,0.34959248,0.16521531,0.3292942,0.28432444,0.068193264,0.7999325,0.0081386175,0.13324127,-0.36721504,-0.4938091,-0.08604237,0.24514753,0.049598243,0.082045875,-0.58273566,0.066849664,0.39704233,0.27906576,-0.16035224,-0.17522289,-0.058796536,-0.42529798,-0.15921272,0.42055923,0.056547455,0.33877167,-0.24755152,0.35394555,-0.28376,0.4250082,0.3140707,-0.3410174,-0.053100556,-0.3585829,0.37720704,-0.24640085,-0.52981406,-0.40109384,-0.61212194,-0.20123449,-0.5862513,-0.07399415,-0.06575044,-0.4034954,-0.69195145,-0.31140608,0.087892085,-0.07374766
b3567,0.2468221,-0.07205751,-0.16472065,-0.0654542,-0.05190358,-0.71582437,0.00844288,-0.013162514,-0.19708498,0.29127386,0.15186648,-0.39030737,-0.15632933,0.29121864,-0.0027679196,0.20699775,0.015974319,-0.13366418,-0.061486803,-1.1416258,-0.43582818,-0.031508416,-0.22709772,-0.029113056,-0.3146182,-0.5165281,-0.5057346,-0.54888034,-0.49712798,0.22886895,-0.075075164,-0.06169783,-0.026567766,-0.32168996,0.16309759,-0.4869643,0.04391779,-0.3520375,0.27849445,0.1357689,0.157221,-0.09583299,-0.16841337,-0.21839656,-0.28134888,0.08883366,-0.36893314,-0.3266665,-0.012955952,0.03837456,-0.19099298,-0.16229959,-0.468914,-0.16839856,-0.17456962,-0.3203872,-0.4324047,0.04972261,-0.3856747,-0.15205166,0.13331194,-0.24737364,0.6265217,-0.09912708,0.19631264,-0.56175303,0.31230703,-0.02288774,0.15622978,0.40141127,-0.0942212,-0.31333885,-0.4203249,-0.49499515,-0.46539107,0.15247211,0.31559506,0.014393705,-0.61211044,-0.25189623,-0.34287456,0.057738353,-0.003972538,0.029765088,-0.16317943,0.5831513,-0.0894394,-0.5519925,0.05713033,0.5349393,0.13506646,0.15222575,-0.047132514,-0.20406549,0.18367784,-0.34952965,0.26737028,-0.36155924,0.049528025,0.15928483,0.200024,-0.38594934,-0.24795938,0.16386572,0.25601164,0.1132114,-0.014946975,-0.09939375,0.32318285,-0.23472312,-0.04389799,-0.08763289,-0.30639383,-0.12878565,-0.25895044,0.18334664,0.020275628,-0.17409378,0.03841146,-0.059222523,0.16145378,-0.09096232,-0.09158911,0.28203705,-0.22609206,0.14346252,-0.40661117,-0.044566683,0.28253272,0.2452114,0.22801256,0.40600535,0.0074185906,0.05452384,-0.31774482,-0.07261186,0.43529254,0.10235023,0.34393978,0.22974925,-0.14499834,-0.2836491,0.011623284,0.25854176,-0.27705362,-0.20898165,0.03730818,0.07660723,0.17744987,0.16332668,-0.030859552,-0.11900556,-0.31894135,0.1849552,-0.3700732,0.2939271,0.06530194,-0.11317633,-0.22111994,-0.20135121,-0.12896968,-0.053755283,0.02425919,0.100005545,0.09662435,-0.54601055,0.17688361,0.18718083,0.13659339,0.39851362,0.16690616,-0.5060404,-0.02731877,0.4530235,0.15737645,0.34703878,0.24148093,0.443096,0.1455217,-0.09164506,-0.08917746,-0.29207408,-0.1768785,-0.5132849,-0.054259114,0.09163545,0.20801893,0.107547805,-0.55558014,0.010852958,0.19859272,-0.06544887
b1783,-0.08669045,-0.29238692,-0.2856582,0.2191305,-0.041460793,-0.50196356,0.22690488,-0.10591899,-0.5772997,0.22695842,-0.19656958,-0.0745041,0.21594758,0.17565282,0.07830342,0.4789819,0.019078271,0.004038363,-0.22230755,0.054790724,-0.35384408,0.12193263,0.26987538,0.39890137,-0.36490077,-0.011005059,0.27669403,0.014447023,-0.35498613,-0.13843407,0.03302529,-0.022806812,-0.008477658,-0.028932922,-0.026061313,0.119595185,-0.06881726,0.107070506,-0.011436642,0.016053652,-0.41113532,-0.22274984,0.20171481,0.027305054,0.08540624,0.3847042,-0.09498908,-0.07478178,0.4097659,0.07375551,-0.19818296,0.05646831,-0.21490856,-0.20977876,0.083326265,-0.2636745,-0.19318694,-0.33170152,0.44361135,-0.021789558,0.19480608,-0.37710816,-0.5931961,0.10904626,-0.29067534,0.35304415,0.3216883,-0.16632316,-0.23413268,0.50286025,0.61829495,0.25641847,-0.37410444,-0.29976773,-0.36657357,-0.38245448,-0.4008245,0.12420875,0.23438121,0.28013936,-0.25970066,0.33023742,-0.4052061,0.24344,0.1612348,-0.23138697,0.092093624,-0.116557226,0.2207449,0.32061872,-0.29404816,0.4199064,-0.013908774,-0.07971643,0.12552617,0.047300186,0.2468476,-0.13184518,-0.16444863,0.29408985,0.40979338,-0.51796585,-0.051929604,0.04928297,-0.6402533,0.20861666,0.097545505,-0.27808738,0.12700824,-0.092911616,-0.3198729,0.383666,-0.32360092,-0.28738165,-0.39876917,0.13046753,0.36500368,0.55886805,0.26916343,-0.15893273,-0.09118754,-0.12831709,-0.32961956,0.28573477,-0.20802452,0.08826869,-0.24717592,-0.030199066,0.40202576,0.3800782,0.13797793,0.40050477,0.06891347,-0.0868095,-0.026415013,0.08754303,0.24534129,0.09655473,0.10474367,0.12899368,-0.27819732,0.049375482,0.009268192,0.14392418,0.036386844,0.24883054,0.5623621,-0.41794112,0.12455491,-0.095715106,0.10582753,-0.13184904,-0.26416272,0.14849396,-0.19043462,0.3897491,0.12381464,0.075585045,0.08624191,-0.048324607,-0.22399214,-0.55095404,0.033903934,0.1307101,-0.019872751,-0.37613478,0.20995082,-0.39050967,0.19021505,0.40997002,0.08690006,0.1650382,-0.09770525,-0.04661817,0.058529317,-0.057440303,0.4206432,0.21681587,-0.025466846,-0.21003343,0.48349473,-0.56236243,-0.12566662,-0.083386704,-0.2802815,-0.22680809,-0.14194365,-0.44095874,-0.6183744,0.04490749,0.10779093,-0.09270522
b3371,-0.15011334,-0.099672504,-0.37840858,-0.09330401,0.15935063,0.24407333,-0.0028430016,-0.051020622,0.5240715,-0.23681366,0.23037626,-0.3436795,0.1026508,0.29340914,0.18969241,0.26427564,-0.14725114,-0.044488598,0.018911134,0.08231678,-0.71742314,0.23327863,-0.5309898,-0.01953776,0.005862271,0.070267685,-0.12332457,-0.28567237,-0.4248401,-0.74002826,0.06851295,-0.17233966,-0.21961546,-0.06579664,0.3411276,0.038311314,-0.17141221,0.96332896,-0.52011305,-0.8500863,-0.31697536,0.47659793,-0.1538644,0.42585063,0.6633374,0.26480448,0.3042167,0.24773414,-0.31177458,-0.6541253,-0.21040046,-0.28128606,-0.4588854,-0.1203558,-0.16248117,-0.049611293,0.09792134,-0.16289134,0.13626467,0.31823722,-0.0864233,-0.26339874,0.0551762,0.19393913,-0.058403503,0.23295604,0.38972375,-0.6004247,0.31625107,-0.03155523,0.04289553,0.050138496,-0.26172203,0.081928216,-0.22264399,-0.27224874,-0.28850463,0.10425897,0.0093890615,0.011497229,0.08471953,-0.05443083,-0.33257315,-0.017484672,0.3974841,-0.4123367,-0.03273223,0.271935,0.13266316,0.030232828,-0.34173506,-0.10978735,-0.04274956,-0.2354919,-0.82552433,-0.052512914,0.020804247,0.7431766,0.24820466,0.46666154,-0.07038552,0.011092901,0.3143337,-0.2501975,-0.5474486,0.24623372,0.17474744,-0.72279,0.39204648,0.22248071,-0.2894999,-0.35479966,0.0028051962,0.15089431,0.50383353,0.33689597,0.06721428,0.076186284,-0.4530619,0.29620197,-0.30731305,0.13647434,0.09155689,0.1706504,0.108769014,-0.24459568,-0.25488138,-0.56294453,-0.061606973,0.07612038,0.40758577,0.6516858,-0.6866603,0.26587704,-0.06907552,-0.20406558,-0.12477541,-0.5682843,-0.28790292,0.23106207,-0.47006235,-0.23046382,-0.22455367,0.042587344,-0.4008225,0.1413152,0.069698304,0.17418358,0.17251593,0.43150714,0.38294956,0.54753447,0.39063138,-0.3559481,-0.6200925,0.024804153,-0.058936756,0.25397903,-0.28925067,-0.58476955,0.1538376,-0.11941466,0.34254396,0.7086419,-0.25085768,-0.056659523,-0.3229439,0.22564004,0.07400776,0.36571023,-0.049878877,-0.30531675,-0.028546246,-0.027793057,0.106657885,0.10206238,0.25921395,0.09108222,0.16101474,-0.038956326,0.05260412,-0.32847613,-0.07793066,0.13529795,0.01465352,-0.11249344,0.0906704,-0.20784274,0.14064051,-0.31411693,0.46327266,0.13078102
b2906,0.5524121,0.07640452,0.39450312,0.16650775,0.14466242,-0.6443779,-0.18646319,-0.223754,0.23090354,-0.22071214,0.099564545,0.37596488,-0.09627122,0.66138947,-0.5106808,-0.19197308,-0.13805881,0.08194723,-0.049601562,-0.28833878,-0.13525988,-0.19682619,-0.34093055,-0.062014733,-0.45228907,-0.43973854,0.08556208,0.36127108,-0.03288593,-0.24910916,-0.05439931,0.033682913,-0.2782122,-0.12755598,-0.01793746,-0.44503072,0.16441503,0.22199154,0.06584058,-0.27150086,-0.56405896,-0.13753982,0.16969423,-0.041889146,0.060771022,0.011633431,-0.3062466,-0.28375924,-0.009735131,0.071391605,0.3519909,-0.4094006,-0.15711915,-0.043740746,-0.008839029,-0.13890189,0.32864594,0.0962978,-0.18466488,-0.13547976,0.041005343,0.014660665,0.124457166,0.13998473,0.17189538,0.37896204,0.18262835,0.23406953,0.25266555,0.42277306,0.07977818,0.35822982,0.46765506,-0.6261864,-0.103379965,0.13560733,0.16351868,-0.32822785,-0.28917897,-0.13639244,0.026452664,0.10234143,-0.6021064,0.6000107,-0.41360617,-0.28895384,-0.35599694,-0.06804824,-0.3146351,0.36873946,-0.26151332,-0.04319531,-0.26120365,0.7150458,-0.5812559,-0.010796169,0.21574907,0.10492893,0.16133104,0.06479132,-0.24008586,-0.071471915,-0.31083798,0.0823746,-0.06677419,0.18362655,0.13090447,-0.045631915,0.018391179,0.08138725,-0.50329983,0.04458399,-0.115156054,-0.07234018,-0.24677663,-0.6118998,0.015865425,-0.44544324,-0.33159328,-0.35116702,0.2007471,0.2428985,-0.40557802,0.20581774,-0.242342,0.37008658,-0.6058024,0.39710504,-0.016603356,0.5708095,-0.34407714,-0.3485116,0.048541907,0.67269015,0.01945282,-0.27075443,0.18896814,0.04098767,0.19750006,0.92321694,0.12972584,-0.04680728,0.22647461,0.09399923,0.13383213,-0.023972897,0.15218614,-0.04419675,-0.13381252,-0.13546875,-0.30936354,-0.21276729,-0.38083628,-0.09960434,-0.3051912,0.007147776,0.05367781,-0.109699175,0.046847496,-0.43221748,-0.16453212,0.38768685,0.5259244,0.37250432,0.17983784,-0.2923502,-0.1830873,0.44612947,-0.35032547,-0.008856732,-0.10774785,-0.17072023,0.07979174,-0.3160204,0.29999897,-0.5947488,-0.56663305,0.0681502,0.101585835,-0.3284015,-0.22098935,-0.44085085,0.04660683,0.04124657,-0.08345698,-0.017575286,0.15261051,0.0062530246,-0.5004761,-0.28023514,0.13760735,0.032522038
b3061,-0.067662165,-0.20520584,-0.1372205,-0.12103651,-0.04948008,0.2233308,0.48876265,0.207536,0.38066897,-0.5584184,0.194067,0.25409088,0.46131352,0.26078245,0.024616655,0.19074509,-0.3152929,0.20021582,0.81592226,-0.034669958,-0.0763169,0.21912521,-0.23916356,0.44679007,0.46009758,-0.3231173,0.2986179,-0.016522516,-0.5338708,-0.018457258,-0.17515263,-0.0032521384,-0.0096577555,-0.028109804,-0.42056912,-0.23646425,0.30108672,0.3635775,0.11830861,-0.75729924,-0.13235715,0.06983899,-0.109456226,0.1418473,0.39984238,0.8133345,-0.5091064,0.23134956,0.3978208,0.22429831,0.11960117,0.15319054,-0.017475205,-0.36167783,-0.29173476,-0.34940642,-0.28921953,0.18705711,-0.27681983,0.26495096,0.7077648,0.22398105,0.02654748,0.45618552,-0.5161687,0.5158043,-0.25234494,-0.49887994,0.23644601,0.3029781,0.35305062,-0.35769477,0.33672696,-0.29651752,-0.5362789,-0.47804105,0.2699512,-0.098625235,-0.18188429,-0.4402558,0.22507724,-0.14876848,-0.14268452,0.03569299,0.1758243,-0.11815755,-0.29406673,-0.34364223,0.4350449,0.037448883,-0.119578004,-0.11414565,0.13236472,0.17533076,0.10389571,0.37914813,0.3988619,0.30177644,0.3451461,0.8479449,0.18588994,-0.36442095,0.17092215,-0.56880736,-0.38482723,-0.28658628,0.05736945,0.005867166,0.50629,0.53187287,-0.03053002,-0.32781547,-0.35791346,0.075117454,-0.6790561,0.09545923,0.65020597,0.4524517,0.21958409,-0.17910375,0.20141517,0.78001773,0.0077268006,0.6724515,-0.13713679,0.096919015,-0.1740809,0.11645388,-0.049566947,-0.14314836,0.59229934,0.32423487,-0.17458984,0.5238845,-0.28264752,-0.41859195,-0.05943689,-0.012725958,0.22884499,0.23335609,-0.57707757,0.036049865,-0.15065457,-0.40995154,0.2491763,0.09285846,0.22816475,0.03933171,-0.35026285,-0.29501927,-0.21371499,-0.031677257,-0.039287258,-0.16987072,-0.14536926,0.42993852,-0.15373646,0.093118384,0.53829384,-0.41451448,-0.42848694,-0.12796342,-0.14622805,0.26235187,0.34810308,-0.29469636,0.17868482,-0.62363654,0.16326332,0.35078728,-0.005234966,-0.16578087,0.22809912,0.28375044,0.340123,-0.09768568,-0.25528076,-0.6774662,0.5980971,-0.19086042,-0.21666859,-0.25294515,0.08310892,-0.033971116,-0.2523545,-0.04297535,-0.07684318,0.41253328,0.3754679,0.3986821,0.23801295,-0.10171931
